Unnamed: 0,Body,Label
4424,"You could pay a visit to your local cat sanctuary|cats home|shelter|pound and see if they have a beastie which matches your search terms (healthy + looks like Persian + good with kids); they won't charge you $ARM+LEG (probably they'll just ask for a donation) and I doubt your daughter will mind much where the cat came from.  The cat certainly won't mind, if he/she is well cared for afterwards!Do take the cat to a vet for a checkup and make sure it gets the proper shots, etc.  Might be a good idea to have the ""snip"" done too while you're there. (the cat, not you!!)  Most sanctuaries will make sure these jobs are already done but you should make sure.A word of warning, some cats in sanctuaries will have been mistreated in past lives and might not be good with kids, or could be quite nervous.  Bring your daughter to see the cat you've chosen to see how they react to one another.Ciaran (0wned by a consortium of felines)-- 
Irish Linux Users' Group Social Events: social@linux.ie
http://www.linux.ie/mailman/listinfo/social for (un)subscription information.
List maintainer: listmaster@linux.ie
",0
4425,"Hi, 
I'm looking to build a completely silent pc. It's gonna be a gateway for
a wireless network and will sit in my room (as my room is only
spitting distance from the chimney where i'll be mounting the aerial) 
It has to be completely silent, or it'll do my nut. What do I need? I'll prob use a shitty p166 i have here, it doesnt have a fan, and I'm not
worried about HD noise too much as it'll be idle mostly (should I be?) 
any info would be appreciated. I can't afford one of those lovely new
shoebox size totally silent pcs and I cant use an old laptop as I have a
pci wireless card and cable already bought (160$ or so)And where can I get a fanless psu? I know they exist because the lads
at antefacto had them (lads, where can I get one?). Although I do remember
a slight lack of metal box around the humongous voltage parts!
	Greg-- 
Irish Linux Users' Group Social Events: social@linux.ie
http://www.linux.ie/mailman/listinfo/social for (un)subscription information.
List maintainer: listmaster@linux.ie
",0
4426,"hm, looks good:
http://books.slashdot.org/article.pl?sid=02/07/19/1411209&mode=thread&tid=134kevin-- 
kevin@suberic.net     that a believer is happier than a skeptic is no more to
fork()'ed on 37058400    the point than the fact that a drunken man is happier
meatspace place: home       than a sober one. the happiness of credulity is a
http://ie.suberic.net/~kevin   cheap & dangerous quality -- g.b. shaw-- 
Irish Linux Users' Group Social Events: social@linux.ie
http://www.linux.ie/mailman/listinfo/social for (un)subscription information.
List maintainer: listmaster@linux.ie
",0
4427,"I reckon that the Cat[s] will be more interested in the fish in the gaf.
I've got these huge fish [12inchers currently but still growing].I know someone else with them too alonmg with a couple of cats, anyway one
day the cats sat on top of the tank waiting for the fish to do a swim-by and
they readied their paws for the kill. Trouble is the fish were also
interested in a feed and they were significantly faster than the cats. [They
could'nt actually hurt them as they only eat fish/very small rodents] in the
wild. But the cats got the fright of their lives and now they just sit
across the room from the fish warey of approaching the glass ;-)Personally I've been bitten many times, but only drew blood once so far.I wan't to thank all that replied to my totally OT mail, I never knew that
so many people were into our wee friends. CW-----------------
On Sat, 20 Jul 2002, kevin lyda wrote:> what is this obsession of yours with cats that hunt? not my obsession - evolutions.anyway.. i dont like mice and rats, esp. not in the house. and we've
not had one in the house since we got our present cat.> you realise that while cats will sometimes bring birds to your bed,
> it's the wrong kind of bird...  :):)its mostly mice though. and they will eventually (after a few summers)
stop bringing their kills back to the house, once they realise that
you're not interested and are never going to learn to hunt.(they're trying to teach you hunting basically. they do the same with
kittens - first bring back kills, and then later they bring back live
but injured prey for the kittens to practice on).although they'll still bring back stuff on occassion.> kevin--paulj
-- 
Irish Linux Users' Group Social Events: social@linux.ie
http://www.linux.ie/mailman/listinfo/social for (un)subscription information.
List maintainer: listmaster@linux.ie
",0
4428,"On Sat, 20 Jul 2002 12:06:35 BST, Greg Farrel said:
>
>D'oh. I ment to say that I cant use a laptop, as I have a pci wireless
>card and the cable for it (about 180 dollars). So it has to be a pc, with
>a pci 2.2 connector (ie some pentiums, and anything above)There's some place in the UK that sells loads of silent gear...
can't remember the name though... a google for ""silent pc"" or the
like should turn it up.-- 
	Niall-- 
Irish Linux Users' Group Social Events: social@linux.ie
http://www.linux.ie/mailman/listinfo/social for (un)subscription information.
List maintainer: listmaster@linux.ie
",0
4429,"On Sat, 20 Jul 2002, kevin lyda wrote:> what is this obsession of yours with cats that hunt? not my obsession - evolutions.anyway.. i dont like mice and rats, esp. not in the house. and we've
not had one in the house since we got our present cat.> you realise that while cats will sometimes bring birds to your bed,
> it's the wrong kind of bird...  :):)its mostly mice though. and they will eventually (after a few summers)
stop bringing their kills back to the house, once they realise that
you're not interested and are never going to learn to hunt.(they're trying to teach you hunting basically. they do the same with
kittens - first bring back kills, and then later they bring back live
but injured prey for the kittens to practice on).although they'll still bring back stuff on occassion.> kevin--paulj-- 
Irish Linux Users' Group Social Events: social@linux.ie
http://www.linux.ie/mailman/listinfo/social for (un)subscription information.
List maintainer: listmaster@linux.ie
",0
4430,"On Sat, Jul 20, 2002 at 01:40:56PM +0100, Paul Jakma wrote:
> another good place to find cats is a local farm, as farms tend to have
> lots of cats. pick a healthy looking kitten and bring it off to vet
> for shots etc. as it probably wont have had any. a plus side is that
> if you get a slightly older kitten (say 2 months) it'll have some
> hunting experience.what is this obsession of yours with cats that hunt?  you realise that
while cats will sometimes bring birds to your bed, it's the wrong kind
of bird...  :)kevin-- 
kevin@suberic.net     that a believer is happier than a skeptic is no more to
fork()'ed on 37058400    the point than the fact that a drunken man is happier
meatspace place: home       than a sober one. the happiness of credulity is a
http://ie.suberic.net/~kevin   cheap & dangerous quality -- g.b. shaw-- 
Irish Linux Users' Group Social Events: social@linux.ie
http://www.linux.ie/mailman/listinfo/social for (un)subscription information.
List maintainer: listmaster@linux.ie
",0
4431,"On Sat, 20 Jul 2002 18:15:12 +0100
kevin lyda claiming to think:> On Fri, Jul 19, 2002 at 10:19:50PM -0700, Rick Moen wrote:
> > Some people strip down old 486 boxes, take out the hard drive, disable
> > the fans, and run the thing from just a floppy drive or a CDR you've
> > burned for the purpose.  
> 
> what about using a pcmcia card and a compaq flash card?  or doing an
> nfs boot to a server in a noiser part of the house?  (the boiler room
> or something like that)
> 
hmm. there are versions of OpenBSD that run from a 32M compact flash IIRC.and antefacto's software ran in 64M.there are CF->IDE adapters anyway, so get a 256M CF (100â‚¬+), mount it RO,
and use that?/me is also in the market for one of the 60W fanless PSU's that antefacto had,
if someone wants to get a few of them.L.
-- 
     dBP   dBBBBb | If you're looking at me to be an accountant
              dBP | Then you will look but you will never see
   dBP    dBBBK'  | If you're looking at me to start having babies
  dBP    dB' db   | Then you can wish because I'm not here to fool around
 dBBBBP dBBBBP'   | Belle & Sebastian (Family Tree)-- 
Irish Linux Users' Group Social Events: social@linux.ie
http://www.linux.ie/mailman/listinfo/social for (un)subscription information.
List maintainer: listmaster@linux.ie
",0
4432,"
> An old laptop would probably be ideal.  That way, it comes with its own 
> UPS (the battery).
D'oh. I ment to say that I cant use a laptop, as I have a pci wireless
card and the cable for it (about 180 dollars). So it has to be a pc, with
a pci 2.2 connector (ie some pentiums, and anything above) > 
> Some people strip down old 486 boxes, take out the hard drive, disable
> the fans, and run the thing from just a floppy drive or a CDR you've
> burned for the purpose.  
I'd do that with my 166, but the psu has a fan. And a 486 wont support my
wireless card :( I know. I'm awkward,
          Greg
-- 
Irish Linux Users' Group Social Events: social@linux.ie
http://www.linux.ie/mailman/listinfo/social for (un)subscription information.
List maintainer: listmaster@linux.ie
",0
4433,"On Sat, Jul 20, 2002 at 12:06:35PM +0100, Greg Farrel wrote:
> 
> > An old laptop would probably be ideal.  That way, it comes with its own 
> > UPS (the battery).
> D'oh. I ment to say that I cant use a laptop, as I have a pci wireless
> card and the cable for it (about 180 dollars). So it has to be a pc, with
> a pci 2.2 connector (ie some pentiums, and anything above)
> 
>  > 
> > Some people strip down old 486 boxes, take out the hard drive, disable
> > the fans, and run the thing from just a floppy drive or a CDR you've
> > burned for the purpose.  
> I'd do that with my 166, but the psu has a fan. And a 486 wont support my
> wireless card :( I know. I'm awkward,Try www.quietpc.com.  Don't know if they have fanless PSUs but they claim
to have really, really quiet ones.Later,
Kenn
-- 
Irish Linux Users' Group Social Events: social@linux.ie
http://www.linux.ie/mailman/listinfo/social for (un)subscription information.
List maintainer: listmaster@linux.ie
",0
4434,"On Fri, Jul 19, 2002 at 10:19:50PM -0700, Rick Moen wrote:
> Some people strip down old 486 boxes, take out the hard drive, disable
> the fans, and run the thing from just a floppy drive or a CDR you've
> burned for the purpose.  what about using a pcmcia card and a compaq flash card?  or doing an
nfs boot to a server in a noiser part of the house?  (the boiler room
or something like that)kevin-- 
kevin@suberic.net     that a believer is happier than a skeptic is no more to
fork()'ed on 37058400    the point than the fact that a drunken man is happier
meatspace place: home       than a sober one. the happiness of credulity is a
http://ie.suberic.net/~kevin   cheap & dangerous quality -- g.b. shaw-- 
Irish Linux Users' Group Social Events: social@linux.ie
http://www.linux.ie/mailman/listinfo/social for (un)subscription information.
List maintainer: listmaster@linux.ie
",0
